Time,Pressure,Volume,PhysicalFlow,CalcFlow,Mode,RR,TV,IERatio,PIP
109.14586234092712,0.11,0.0,41.9,6.9,VCV,15,500,1:2,20
109.38930869102478,0.06,41.1,26.8,17.4,VCV,15,500,1:2,20
109.63926553726196,0.27,138.9,14.7,42.3,VCV,15,500,1:2,20
109.88922762870789,3.63,301.8,20.8,45.0,VCV,15,500,1:2,20
110.14329791069031,20.39,431.5,-6.9,24.3,VCV,15,500,1:2,20
110.38918662071228,32.73,488.3,28.7,9.9,VCV,15,500,1:2,20
110.63940358161926,34.25,479.5,44.7,-9.0,VCV,15,500,1:2,20
110.89001750946045,18.47,438.0,14.5,-13.3,VCV,15,500,1:2,20
111.14336657524109,7.93,378.0,14.4,-19.6,VCV,15,500,1:2,20
111.39230942726135,3.38,298.2,35.0,-22.5,VCV,15,500,1:2,20
111.64225196838379,1.98,214.2,47.6,-22.5,VCV,15,500,1:2,20
111.89224982261658,1.29,131.1,47.7,-20.6,VCV,15,500,1:2,20
112.14626741409302,0.87,68.3,54.5,-14.0,VCV,15,500,1:2,20
112.39239692687988,0.41,24.5,17.3,-9.5,VCV,15,500,1:2,20
112.64224624633789,0.27,0.0,36.0,0.0,VCV,15,500,1:2,20
112.89363503456116,0.16,0.0,40.0,0.0,VCV,15,500,1:2,20
113.14969635009766,0.12,0.0,48.6,0.0,VCV,15,500,1:2,20
113.39523839950562,0.13,36.5,33.0,16.2,VCV,15,500,1:2,20
113.6452624797821,0.18,129.2,28.6,39.9,VCV,15,500,1:2,20
113.89516997337341,4.75,290.8,10.8,45.0,VCV,15,500,1:2,20
114.14952230453491,16.95,426.0,12.9,25.8,VCV,15,500,1:2,20
114.39545607566833,22.34,486.9,10.8,10.2,VCV,15,500,1:2,20
