Time,Pressure,Volume,PhysicalFlow,CalcFlow,Mode,RR,TV,IERatio,PIP
223.6302728652954,10.07,410.3,3.1,29.7,VCV,15,500,1:2,20
223.8808193206787,22.48,480.5,0.8,11.9,VCV,15,500,1:2,20
224.13352489471436,27.61,487.8,43.3,-8.2,VCV,15,500,1:2,20
224.38350677490234,20.95,450.0,67.8,-12.1,VCV,15,500,1:2,20
224.63344502449036,14.78,396.0,54.0,-17.7,VCV,15,500,1:2,20
224.88339161872864,12.41,319.8,55.4,-22.5,VCV,15,500,1:2,20
225.1333041191101,8.35,234.9,61.6,-22.5,VCV,15,500,1:2,20
225.3832712173462,4.62,151.8,66.8,-22.5,VCV,15,500,1:2,20
225.63753867149353,1.79,82.6,62.3,-15.5,VCV,15,500,1:2,20
225.88669157028198,0.96,34.2,33.7,-10.5,VCV,15,500,1:2,20
226.13644528388977,0.4,1.4,40.9,-7.1,VCV,15,500,1:2,20
226.38631010055542,0.27,0.0,53.7,0.0,VCV,15,500,1:2,20
226.63627123832703,0.09,0.0,60.2,0.0,VCV,15,500,1:2,20
226.88628888130188,0.07,26.8,36.9,13.7,VCV,15,500,1:2,20
227.13630175590515,0.07,107.5,29.7,34.4,VCV,15,500,1:2,20
227.38648009300232,0.26,262.6,23.0,45.0,VCV,15,500,1:2,20
227.6398150920868,14.46,407.5,19.9,30.5,VCV,15,500,1:2,20
227.88978171348572,23.57,479.5,35.2,12.1,VCV,15,500,1:2,20
228.13971042633057,30.17,489.7,51.3,-8.0,VCV,15,500,1:2,20
228.38967037200928,23.61,452.3,42.6,-11.9,VCV,15,500,1:2,20
228.63972663879395,13.8,399.7,54.9,-17.4,VCV,15,500,1:2,20
228.8895616531372,7.29,324.0,63.8,-22.5,VCV,15,500,1:2,20
229.13952565193176,3.64,239.5,53.1,-22.5,VCV,15,500,1:2,20
229.3927731513977,2.36,154.2,52.8,-22.5,VCV,15,500,1:2,20
229.64277696609497,1.51,85.8,60.3,-15.9,VCV,15,500,1:2,20
229.89274406433105,1.03,36.0,24.3,-10.7,VCV,15,500,1:2,20
230.1426694393158,0.96,2.8,32.4,-7.2,VCV,15,500,1:2,20
230.39253950119019,2.82,0.0,39.6,0.0,VCV,15,500,1:2,20
230.6424994468689,2.55,0.0,55.1,0.0,VCV,15,500,1:2,20
230.8963339328766,0.96,23.5,48.4,12.9,VCV,15,500,1:2,20
231.15056133270264,0.48,100.2,24.3,32.5,VCV,15,500,1:2,20
231.39960741996765,0.53,252.5,35.0,45.0,VCV,15,500,1:2,20
231.64959025382996,10.51,402.5,-10.8,31.8,VCV,15,500,1:2,20
231.89961957931519,24.15,476.8,-25.8,12.8,VCV,15,500,1:2,20
232.14948773384094,29.89,491.5,21.0,-7.8,VCV,15,500,1:2,20
232.3994836807251,23.17,455.5,32.4,-11.5,VCV,15,500,1:2,20
232.6494607925415,17.27,402.9,33.6,-17.0,VCV,15,500,1:2,20
232.8996593952179,11.27,328.2,50.0,-22.5,VCV,15,500,1:2,20
233.15287685394287,9.08,243.2,56.4,-22.5,VCV,15,500,1:2,20
233.40283513069153,6.14,158.8,59.7,-22.5,VCV,15,500,1:2,20
233.65282678604126,4.58,88.2,61.0,-16.1,VCV,15,500,1:2,20
233.90277910232544,2.39,38.3,33.8,-10.9,VCV,15,500,1:2,20
234.15271973609924,0.93,4.2,25.5,-7.4,VCV,15,500,1:2,20
234.40258979797363,0.29,0.0,41.1,0.0,VCV,15,500,1:2,20
234.65254378318787,0.08,0.0,44.4,0.0,VCV,15,500,1:2,20
234.9058768749237,-0.09,20.8,46.6,12.2,VCV,15,500,1:2,20
235.15586709976196,-0.13,92.3,29.0,30.5,VCV,15,500,1:2,20
235.40578246116638,0.19,239.5,35.9,45.0,VCV,15,500,1:2,20
235.6558313369751,6.9,393.2,-17.1,34.1,VCV,15,500,1:2,20
235.905832529068,19.66,471.7,31.8,14.1,VCV,15,500,1:2,20
236.15568828582764,27.83,493.4,50.6,-7.6,VCV,15,500,1:2,20
236.40569853782654,23.92,457.4,83.0,-11.3,VCV,15,500,1:2,20
236.66019010543823,15.9,404.8,65.7,-16.8,VCV,15,500,1:2,20
236.90917110443115,11.2,333.2,62.4,-22.5,VCV,15,500,1:2,20
237.15882205963135,7.66,248.8,65.8,-22.5,VCV,15,500,1:2,20
237.40879106521606,4.75,164.3,63.5,-22.5,VCV,15,500,1:2,20
237.65876626968384,1.93,91.8,56.0,-16.5,VCV,15,500,1:2,20
237.9087233543396,0.79,45.7,35.9,-11.7,VCV,15,500,1:2,20
238.1586503982544,0.64,9.7,28.5,-7.9,VCV,15,500,1:2,20
238.40988445281982,0.63,0.0,48.4,0.0,VCV,15,500,1:2,20
238.6618320941925,0.38,0.0,54.4,0.0,VCV,15,500,1:2,20
238.9117715358734,0.22,18.0,54.6,11.5,VCV,15,500,1:2,20
239.16179084777832,0.14,85.4,28.9,28.7,VCV,15,500,1:2,20
239.4117293357849,1.94,228.0,45.1,45.0,VCV,15,500,1:2,20
239.66172862052917,7.61,384.9,36.7,36.2,VCV,15,500,1:2,20
239.91170740127563,22.7,468.5,33.4,14.9,VCV,15,500,1:2,20
240.1634829044342,27.07,494.8,72.2,-7.5,VCV,15,500,1:2,20
240.41489934921265,20.05,459.7,35.6,-11.1,VCV,15,500,1:2,20
240.6649136543274,13.17,409.4,40.8,-16.3,VCV,15,500,1:2,20
240.91883873939514,7.03,338.3,51.4,-22.5,VCV,15,500,1:2,20
241.16474843025208,3.93,254.8,57.3,-22.5,VCV,15,500,1:2,20
241.41469287872314,2.37,170.3,68.8,-22.5,VCV,15,500,1:2,20
241.66471982002258,1.76,95.5,58.1,-16.9,VCV,15,500,1:2,20
241.92021584510803,1.22,43.8,34.1,-11.5,VCV,15,500,1:2,20
242.16932892799377,0.9,8.3,28.2,-7.8,VCV,15,500,1:2,20
242.41784381866455,0.78,0.0,42.6,0.0,VCV,15,500,1:2,20
242.66770839691162,0.62,0.0,43.8,0.0,VCV,15,500,1:2,20
242.92173194885254,0.51,17.1,45.7,11.3,VCV,15,500,1:2,20
243.16768598556519,0.46,82.6,21.5,28.0,VCV,15,500,1:2,20
243.41764974594116,0.95,224.8,30.0,45.0,VCV,15,500,1:2,20
243.6680679321289,9.68,383.1,32.0,36.7,VCV,15,500,1:2,20
